state,district,case_type,petitioner_won,resolution_years,year_disposed,lok_adalat_eligible
UP,Lucknow,land_acquisition,0,8.31,2023,0
UP,Lucknow,land_acquisition,1,24.23,2023,0
UP,Lucknow,land_acquisition,1,15.43,2023,0
UP,Lucknow,land_acquisition,0,12.86,2023,0
UP,Lucknow,land_acquisition,1,10.62,2023,0
UP,Lucknow,land_acquisition,0,9.23,2023,0
UP,Lucknow,land_acquisition,0,9.46,2023,0
UP,Lucknow,land_acquisition,1,5.54,2023,0
UP,Lucknow,land_acquisition,1,15.35,2023,0
UP,Lucknow,land_acquisition,0,9.64,2023,0
UP,Lucknow,land_acquisition,0,17.64,2023,0
UP,Lucknow,land_acquisition,0,6.67,2023,0
UP,Lucknow,land_acquisition,0,9.28,2023,0
UP,Lucknow,land_acquisition,0,8.0,2023,0
UP,Lucknow,land_acquisition,1,20.83,2023,0
UP,Lucknow,land_acquisition,1,17.97,2023,0
UP,Lucknow,land_acquisition,0,19.16,2023,0
UP,Lucknow,land_acquisition,1,23.76,2023,0
UP,Lucknow,land_acquisition,1,24.6,2023,0
UP,Lucknow,land_acquisition,1,21.26,2023,0
UP,Lucknow,land_acquisition,1,11.11,2023,0
UP,Lucknow,land_acquisition,1,12.36,2023,0
UP,Lucknow,land_acquisition,0,8.18,2023,0
UP,Lucknow,land_acquisition,1,23.59,2023,0
UP,Lucknow,property_dispute,0,23.68,2023,0
UP,Lucknow,property_dispute,0,15.44,2023,0
UP,Lucknow,property_dispute,0,18.83,2023,0
UP,Lucknow,property_dispute,1,21.82,2023,0
UP,Lucknow,property_dispute,1,12.62,2023,0
UP,Lucknow,property_dispute,0,19.22,2023,0
UP,Lucknow,property_dispute,1,9.72,2023,0
UP,Lucknow,property_dispute,0,14.9,2023,0
UP,Lucknow,property_dispute,1,22.7,2023,0
UP,Lucknow,property_dispute,1,23.93,2023,0
UP,Lucknow,property_dispute,0,15.21,2023,0
UP,Lucknow,property_dispute,1,22.75,2023,0
UP,Lucknow,property_dispute,1,11.44,2023,0
UP,Lucknow,property_dispute,0,12.63,2023,0
UP,Lucknow,property_dispute,1,12.24,2023,0
UP,Lucknow,property_dispute,1,11.76,2023,0
UP,Lucknow,property_dispute,1,15.91,2023,0
UP,Lucknow,property_dispute,0,21.0,2023,0
UP,Lucknow,property_dispute,0,12.09,2023,0
UP,Lucknow,property_dispute,0,20.59,2023,0
UP,Lucknow,property_dispute,1,22.12,2023,0
UP,Lucknow,property_dispute,1,24.22,2023,0
UP,Lucknow,property_dispute,0,22.8,2023,0
UP,Lucknow,property_dispute,1,15.13,2023,0
UP,Lucknow,property_dispute,1,8.75,2023,0
UP,Lucknow,property_dispute,1,22.75,2023,0
UP,Lucknow,property_dispute,1,7.69,2023,0
UP,Lucknow,property_dispute,1,10.07,2023,0
UP,Lucknow,property_dispute,0,13.47,2023,0
UP,Lucknow,property_dispute,1,8.15,2023,0
UP,Lucknow,property_dispute,0,22.35,2023,0
UP,Lucknow,property_dispute,0,10.09,2023,0
UP,Lucknow,property_dispute,0,7.14,2023,0
UP,Lucknow,property_dispute,0,20.33,2023,0
UP,Lucknow,property_dispute,0,9.32,2023,0
UP,Lucknow,property_dispute,1,10.01,2023,0
UP,Lucknow,property_dispute,1,6.7,2023,0
UP,Lucknow,property_dispute,1,9.22,2023,0
UP,Lucknow,property_dispute,0,13.63,2023,0
UP,Lucknow,property_dispute,0,21.88,2023,0
UP,Lucknow,property_dispute,0,6.09,2023,0
UP,Lucknow,property_dispute,1,21.43,2023,0
UP,Lucknow,property_dispute,1,15.61,2023,0
UP,Lucknow,property_dispute,1,15.11,2023,0
UP,Lucknow,property_dispute,1,18.87,2023,0
UP,Lucknow,property_dispute,0,18.33,2023,0
UP,Lucknow,property_dispute,0,21.31,2023,0
UP,Lucknow,property_dispute,0,12.91,2023,0
UP,Lucknow,property_dispute,1,16.27,2023,0
UP,Lucknow,property_dispute,1,16.43,2023,0
UP,Lucknow,criminal_assault,0,2.02,2023,0
UP,Lucknow,criminal_assault,0,6.5,2023,0
UP,Lucknow,criminal_assault,1,3.36,2023,0
UP,Lucknow,criminal_assault,0,6.02,2023,0
UP,Lucknow,criminal_assault,1,3.27,2023,0
UP,Lucknow,criminal_assault,0,4.45,2023,0
UP,Lucknow,criminal_assault,0,6.75,2023,0
UP,Lucknow,criminal_assault,0,1.66,2023,0
UP,Lucknow,criminal_assault,1,6.36,2023,0
UP,Lucknow,criminal_assault,0,1.76,2023,0
UP,Lucknow,criminal_assault,1,5.91,2023,0
UP,Lucknow,criminal_assault,0,3.51,2023,0
UP,Lucknow,criminal_assault,1,2.93,2023,0
UP,Lucknow,criminal_assault,0,7.65,2023,0
UP,Lucknow,criminal_assault,0,6.88,2023,0
UP,Lucknow,criminal_assault,0,4.73,2023,0
UP,Lucknow,criminal_assault,1,6.79,2023,0
UP,Lucknow,criminal_assault,0,7.62,2023,0
UP,Lucknow,criminal_assault,1,2.61,2023,0
UP,Lucknow,criminal_assault,0,3.98,2023,0
UP,Lucknow,criminal_assault,0,7.47,2023,0
UP,Lucknow,criminal_assault,1,3.4,2023,0
UP,Lucknow,criminal_assault,1,4.07,2023,0
UP,Lucknow,criminal_assault,0,4.04,2023,0
UP,Lucknow,criminal_assault,0,1.92,2023,0
UP,Lucknow,criminal_assault,0,2.51,2023,0
UP,Lucknow,criminal_assault,0,6.46,2023,0
UP,Lucknow,criminal_assault,1,3.24,2023,0
UP,Lucknow,criminal_assault,0,6.0,2023,0
UP,Lucknow,criminal_assault,1,1.74,2023,0
UP,Lucknow,criminal_assault,0,4.58,2023,0
UP,Lucknow,criminal_assault,0,7.55,2023,0
UP,Lucknow,criminal_assault,1,4.9,2023,0
UP,Lucknow,criminal_assault,0,2.75,2023,0
UP,Lucknow,criminal_assault,0,7.05,2023,0
UP,Lucknow,criminal_assault,0,2.63,2023,0
UP,Lucknow,criminal_assault,1,5.12,2023,0
UP,Lucknow,criminal_assault,0,2.61,2023,0
UP,Lucknow,criminal_assault,0,6.93,2023,0
UP,Lucknow,criminal_assault,1,3.32,2023,0
UP,Lucknow,criminal_assault,0,2.21,2023,0
UP,Lucknow,criminal_assault,1,5.2,2023,0
UP,Lucknow,criminal_assault,0,4.38,2023,0
UP,Lucknow,criminal_assault,0,6.26,2023,0
UP,Lucknow,criminal_assault,1,3.26,2023,0
UP,Lucknow,criminal_assault,1,5.37,2023,0
UP,Lucknow,criminal_assault,0,5.71,2023,0
UP,Lucknow,criminal_assault,1,6.29,2023,0
UP,Lucknow,criminal_assault,0,3.12,2023,0
UP,Lucknow,criminal_assault,0,6.73,2023,0
UP,Lucknow,criminal_theft,0,3.42,2023,0
UP,Lucknow,criminal_theft,1,4.01,2023,0
UP,Lucknow,criminal_theft,0,4.33,2023,0
UP,Lucknow,criminal_theft,0,2.76,2023,0
UP,Lucknow,criminal_theft,0,3.01,2023,0
UP,Lucknow,criminal_theft,1,2.63,2023,0
UP,Lucknow,criminal_theft,1,4.35,2023,0
UP,Lucknow,criminal_theft,0,2.25,2023,0
UP,Lucknow,criminal_theft,1,3.4,2023,0
UP,Lucknow,criminal_theft,1,6.55,2023,0
UP,Lucknow,criminal_theft,0,2.49,2023,0
UP,Lucknow,criminal_theft,1,5.84,2023,0
UP,Lucknow,criminal_theft,0,5.79,2023,0
UP,Lucknow,criminal_theft,0,5.5,2023,0
UP,Lucknow,criminal_theft,0,5.36,2023,0
UP,Lucknow,criminal_theft,1,1.51,2023,0
UP,Lucknow,criminal_theft,0,6.47,2023,0
UP,Lucknow,criminal_theft,1,3.85,2023,0
UP,Lucknow,criminal_theft,1,7.46,2023,0
UP,Lucknow,criminal_theft,0,5.68,2023,0
UP,Lucknow,criminal_theft,1,7.57,2023,0
UP,Lucknow,criminal_theft,0,2.56,2023,0
UP,Lucknow,criminal_theft,0,3.09,2023,0
UP,Lucknow,criminal_theft,0,4.04,2023,0
UP,Lucknow,criminal_theft,1,1.88,2023,0
UP,Lucknow,criminal_theft,1,6.88,2023,0
UP,Lucknow,criminal_theft,0,2.77,2023,0
UP,Lucknow,criminal_theft,1,2.52,2023,0
UP,Lucknow,criminal_theft,1,4.95,2023,0
UP,Lucknow,criminal_theft,0,3.38,2023,0
UP,Lucknow,criminal_theft,0,6.67,2023,0
UP,Lucknow,criminal_theft,1,2.6,2023,0
UP,Lucknow,criminal_theft,0,6.59,2023,0
UP,Lucknow,criminal_theft,0,6.51,2023,0
UP,Lucknow,criminal_theft,0,4.04,2023,0
UP,Lucknow,criminal_theft,1,2.82,2023,0
UP,Lucknow,criminal_theft,1,6.84,2023,0
UP,Lucknow,criminal_theft,0,7.63,2023,0
UP,Lucknow,criminal_theft,0,3.81,2023,0
UP,Lucknow,criminal_theft,1,6.95,2023,0
UP,Lucknow,criminal_theft,1,7.02,2023,0
UP,Lucknow,criminal_theft,0,5.11,2023,0
UP,Lucknow,criminal_theft,0,1.61,2023,0
UP,Lucknow,criminal_theft,0,4.99,2023,0
UP,Lucknow,criminal_theft,0,6.25,2023,0
UP,Lucknow,criminal_theft,0,2.53,2023,0
UP,Lucknow,criminal_theft,0,1.92,2023,0
UP,Lucknow,criminal_theft,0,7.16,2023,0
UP,Lucknow,criminal_theft,1,1.95,2023,0
UP,Lucknow,criminal_theft,1,6.13,2023,0
UP,Lucknow,matrimonial,1,1.09,2023,1
UP,Lucknow,matrimonial,0,1.97,2023,1
UP,Lucknow,matrimonial,1,3.1,2023,1
UP,Lucknow,matrimonial,1,2.02,2023,1
UP,Lucknow,matrimonial,1,1.57,2023,1
UP,Lucknow,matrimonial,1,4.56,2023,1
UP,Lucknow,matrimonial,0,3.57,2023,1
UP,Lucknow,matrimonial,1,2.75,2023,1
UP,Lucknow,matrimonial,1,4.63,2023,1
UP,Lucknow,matrimonial,1,1.09,2023,1
UP,Lucknow,matrimonial,0,4.11,2023,1
UP,Lucknow,matrimonial,1,3.36,2023,1
UP,Lucknow,matrimonial,0,3.18,2023,1
UP,Lucknow,matrimonial,1,4.84,2023,1
UP,Lucknow,matrimonial,1,2.44,2023,1
UP,Lucknow,matrimonial,0,3.1,2023,1
UP,Lucknow,matrimonial,1,1.45,2023,1
UP,Lucknow,matrimonial,1,2.97,2023,1
UP,Lucknow,matrimonial,1,1.72,2023,1
UP,Lucknow,matrimonial,1,1.8,2023,1
UP,Lucknow,matrimonial,1,4.45,2023,1
UP,Lucknow,matrimonial,1,4.39,2023,1
UP,Lucknow,matrimonial,0,1.2,2023,1
UP,Lucknow,matrimonial,1,1.69,2023,1
UP,Lucknow,matrimonial,1,1.02,2023,1
UP,Lucknow,matrimonial,1,4.16,2023,1
UP,Lucknow,matrimonial,1,2.27,2023,1
UP,Lucknow,matrimonial,1,2.22,2023,1
UP,Lucknow,matrimonial,1,3.02,2023,1
UP,Lucknow,matrimonial,1,1.25,2023,1
UP,Lucknow,matrimonial,0,3.73,2023,1
UP,Lucknow,matrimonial,0,3.11,2023,1
UP,Lucknow,matrimonial,1,3.47,2023,1
UP,Lucknow,matrimonial,1,1.51,2023,1
UP,Lucknow,matrimonial,0,1.3,2023,1
UP,Lucknow,matrimonial,0,2.47,2023,1
UP,Lucknow,matrimonial,1,2.38,2023,1
UP,Lucknow,matrimonial,1,2.54,2023,1
UP,Lucknow,matrimonial,1,2.47,2023,1
UP,Lucknow,matrimonial,1,2.62,2023,1
UP,Lucknow,matrimonial,1,4.9,2023,1
UP,Lucknow,matrimonial,1,1.31,2023,1
UP,Lucknow,matrimonial,1,2.32,2023,1
UP,Lucknow,matrimonial,1,2.75,2023,1
UP,Lucknow,matrimonial,1,4.15,2023,1
UP,Lucknow,matrimonial,1,4.59,2023,1
UP,Lucknow,matrimonial,1,2.34,2023,1
UP,Lucknow,matrimonial,0,1.18,2023,1
UP,Lucknow,matrimonial,1,2.58,2023,1
UP,Lucknow,matrimonial,1,3.27,2023,1
UP,Lucknow,labour_dispute,0,9.07,2023,1
UP,Lucknow,labour_dispute,1,9.67,2023,1
UP,Lucknow,labour_dispute,1,8.72,2023,1
UP,Lucknow,labour_dispute,0,7.65,2023,1
UP,Lucknow,labour_dispute,0,7.37,2023,1
UP,Lucknow,labour_dispute,0,2.82,2023,1
UP,Lucknow,labour_dispute,0,2.53,2023,1
UP,Lucknow,labour_dispute,1,8.42,2023,1
UP,Lucknow,labour_dispute,1,2.63,2023,1
UP,Lucknow,labour_dispute,1,4.21,2023,1
UP,Lucknow,labour_dispute,0,3.88,2023,1
UP,Lucknow,labour_dispute,1,3.11,2023,1
UP,Lucknow,labour_dispute,1,7.53,2023,1
UP,Lucknow,labour_dispute,1,6.75,2023,1
UP,Lucknow,labour_dispute,0,8.53,2023,1
UP,Lucknow,labour_dispute,0,8.01,2023,1
UP,Lucknow,labour_dispute,1,5.78,2023,1
UP,Lucknow,labour_dispute,0,3.45,2023,1
UP,Lucknow,labour_dispute,1,8.12,2023,1
UP,Lucknow,labour_dispute,0,9.46,2023,1
UP,Lucknow,labour_dispute,0,2.25,2023,1
UP,Lucknow,labour_dispute,0,9.27,2023,1
UP,Lucknow,labour_dispute,1,5.42,2023,1
UP,Lucknow,labour_dispute,1,6.33,2023,1
UP,Lucknow,labour_dispute,1,3.78,2023,1
UP,Lucknow,labour_dispute,0,4.73,2023,1
UP,Lucknow,labour_dispute,0,6.52,2023,1
UP,Lucknow,labour_dispute,1,5.85,2023,1
UP,Lucknow,labour_dispute,1,3.89,2023,1
UP,Lucknow,labour_dispute,0,5.21,2023,1
UP,Lucknow,labour_dispute,1,7.95,2023,1
UP,Lucknow,labour_dispute,0,7.18,2023,1
UP,Lucknow,labour_dispute,1,9.45,2023,1
UP,Lucknow,labour_dispute,1,8.5,2023,1
UP,Lucknow,labour_dispute,1,2.39,2023,1
UP,Lucknow,labour_dispute,1,9.53,2023,1
UP,Lucknow,labour_dispute,1,3.45,2023,1
UP,Lucknow,labour_dispute,0,9.64,2023,1
UP,Lucknow,labour_dispute,0,2.37,2023,1
UP,Lucknow,labour_dispute,1,3.1,2023,1
UP,Lucknow,labour_dispute,1,7.41,2023,1
UP,Lucknow,labour_dispute,1,3.61,2023,1
UP,Lucknow,labour_dispute,0,3.35,2023,1
UP,Lucknow,labour_dispute,1,7.91,2023,1
UP,Lucknow,labour_dispute,1,9.49,2023,1
UP,Lucknow,labour_dispute,1,4.15,2023,1
UP,Lucknow,labour_dispute,1,5.34,2023,1
UP,Lucknow,labour_dispute,0,4.32,2023,1
UP,Lucknow,labour_dispute,0,3.95,2023,1
UP,Lucknow,labour_dispute,0,5.73,2023,1
UP,Lucknow,motor_accident,1,4.55,2023,1
UP,Lucknow,motor_accident,1,2.1,2023,1
UP,Lucknow,motor_accident,1,6.67,2023,1
UP,Lucknow,motor_accident,1,4.97,2023,1
UP,Lucknow,motor_accident,1,9.81,2023,1
UP,Lucknow,motor_accident,0,2.89,2023,1
UP,Lucknow,motor_accident,0,7.99,2023,1
UP,Lucknow,motor_accident,0,6.03,2023,1
UP,Lucknow,motor_accident,1,6.92,2023,1
UP,Lucknow,motor_accident,1,2.12,2023,1
UP,Lucknow,motor_accident,0,3.62,2023,1
UP,Lucknow,motor_accident,0,3.43,2023,1
UP,Lucknow,motor_accident,1,9.35,2023,1
UP,Lucknow,motor_accident,1,9.01,2023,1
UP,Lucknow,motor_accident,1,2.97,2023,1
UP,Lucknow,motor_accident,0,8.13,2023,1
UP,Lucknow,motor_accident,1,5.39,2023,1
UP,Lucknow,motor_accident,0,9.64,2023,1
UP,Lucknow,motor_accident,1,2.07,2023,1
UP,Lucknow,motor_accident,1,9.41,2023,1
UP,Lucknow,motor_accident,0,4.26,2023,1
UP,Lucknow,motor_accident,1,2.44,2023,1
UP,Lucknow,motor_accident,0,8.98,2023,1
UP,Lucknow,motor_accident,1,8.18,2023,1
UP,Lucknow,motor_accident,1,7.51,2023,1
UP,Lucknow,motor_accident,0,4.82,2023,1
UP,Lucknow,motor_accident,0,4.75,2023,1
UP,Lucknow,motor_accident,0,6.39,2023,1
UP,Lucknow,motor_accident,0,3.94,2023,1
UP,Lucknow,motor_accident,1,6.11,2023,1
UP,Lucknow,motor_accident,0,3.18,2023,1
UP,Lucknow,motor_accident,0,7.03,2023,1
UP,Lucknow,motor_accident,1,8.11,2023,1
UP,Lucknow,motor_accident,1,3.91,2023,1
UP,Lucknow,motor_accident,0,6.19,2023,1
UP,Lucknow,motor_accident,1,9.09,2023,1
UP,Lucknow,motor_accident,0,3.1,2023,1
UP,Lucknow,motor_accident,0,9.03,2023,1
UP,Lucknow,motor_accident,0,9.56,2023,1
UP,Lucknow,motor_accident,1,3.34,2023,1
UP,Lucknow,motor_accident,1,5.65,2023,1
UP,Lucknow,motor_accident,1,7.81,2023,1
UP,Lucknow,motor_accident,1,4.54,2023,1
UP,Lucknow,motor_accident,1,3.66,2023,1
UP,Lucknow,motor_accident,1,8.94,2023,1
UP,Lucknow,motor_accident,1,6.85,2023,1
UP,Lucknow,motor_accident,1,9.42,2023,1
UP,Lucknow,motor_accident,0,8.7,2023,1
UP,Lucknow,motor_accident,1,9.14,2023,1
UP,Lucknow,motor_accident,1,3.98,2023,1
UP,Lucknow,cheque_bounce,1,5.25,2023,1
UP,Lucknow,cheque_bounce,1,6.41,2023,1
UP,Lucknow,cheque_bounce,1,4.58,2023,1
UP,Lucknow,cheque_bounce,0,3.2,2023,1
UP,Lucknow,cheque_bounce,0,5.15,2023,1
UP,Lucknow,cheque_bounce,1,7.03,2023,1
UP,Lucknow,cheque_bounce,1,9.86,2023,1
UP,Lucknow,cheque_bounce,1,5.99,2023,1
UP,Lucknow,cheque_bounce,1,5.98,2023,1
UP,Lucknow,cheque_bounce,0,5.55,2023,1
UP,Lucknow,cheque_bounce,1,8.08,2023,1
UP,Lucknow,cheque_bounce,1,9.19,2023,1
UP,Lucknow,cheque_bounce,1,9.35,2023,1
UP,Lucknow,cheque_bounce,1,5.29,2023,1
UP,Lucknow,cheque_bounce,1,4.06,2023,1
UP,Lucknow,cheque_bounce,1,3.26,2023,1
UP,Lucknow,cheque_bounce,0,7.76,2023,1
UP,Lucknow,cheque_bounce,1,9.97,2023,1
UP,Lucknow,cheque_bounce,1,7.57,2023,1
UP,Lucknow,cheque_bounce,1,5.87,2023,1
UP,Lucknow,cheque_bounce,0,9.78,2023,1
UP,Lucknow,cheque_bounce,0,9.8,2023,1
UP,Lucknow,cheque_bounce,0,8.34,2023,1
UP,Lucknow,cheque_bounce,0,5.41,2023,1
UP,Lucknow,cheque_bounce,1,3.3,2023,1
UP,Lucknow,cheque_bounce,1,6.55,2023,1
UP,Lucknow,cheque_bounce,1,9.94,2023,1
UP,Lucknow,cheque_bounce,1,8.45,2023,1
UP,Lucknow,cheque_bounce,1,3.71,2023,1
UP,Lucknow,cheque_bounce,1,8.47,2023,1
UP,Lucknow,cheque_bounce,1,4.89,2023,1
UP,Lucknow,cheque_bounce,0,9.56,2023,1
UP,Lucknow,cheque_bounce,1,2.35,2023,1
UP,Lucknow,cheque_bounce,0,9.62,2023,1
UP,Lucknow,cheque_bounce,1,9.12,2023,1
UP,Lucknow,cheque_bounce,1,6.84,2023,1
UP,Lucknow,cheque_bounce,1,9.44,2023,1
UP,Lucknow,cheque_bounce,0,4.06,2023,1
UP,Lucknow,cheque_bounce,0,4.84,2023,1
UP,Lucknow,cheque_bounce,1,4.49,2023,1
UP,Lucknow,cheque_bounce,1,6.08,2023,1
UP,Lucknow,cheque_bounce,1,8.47,2023,1
UP,Lucknow,cheque_bounce,1,3.92,2023,1
UP,Lucknow,cheque_bounce,0,8.82,2023,1
UP,Lucknow,cheque_bounce,1,8.62,2023,1
UP,Lucknow,cheque_bounce,1,5.78,2023,1
UP,Lucknow,cheque_bounce,1,9.83,2023,1
UP,Lucknow,cheque_bounce,1,9.52,2023,1
UP,Lucknow,cheque_bounce,0,4.03,2023,1
UP,Lucknow,cheque_bounce,0,2.13,2023,1
UP,Lucknow,service_matter,0,8.48,2023,0
UP,Lucknow,service_matter,1,2.42,2023,0
UP,Lucknow,service_matter,1,7.12,2023,0
UP,Lucknow,service_matter,1,9.55,2023,0
UP,Lucknow,service_matter,1,8.46,2023,0
UP,Lucknow,service_matter,1,9.98,2023,0
UP,Lucknow,service_matter,1,2.97,2023,0
UP,Lucknow,service_matter,0,4.93,2023,0
UP,Lucknow,service_matter,1,4.15,2023,0
UP,Lucknow,service_matter,0,4.2,2023,0
UP,Lucknow,service_matter,1,6.99,2023,0
UP,Lucknow,service_matter,1,9.66,2023,0
UP,Lucknow,service_matter,1,7.67,2023,0
UP,Lucknow,service_matter,1,7.46,2023,0
UP,Lucknow,service_matter,1,7.96,2023,0
UP,Lucknow,service_matter,1,7.94,2023,0
UP,Lucknow,service_matter,1,7.66,2023,0
UP,Lucknow,service_matter,1,6.49,2023,0
UP,Lucknow,service_matter,1,8.63,2023,0
UP,Lucknow,service_matter,1,9.47,2023,0
UP,Lucknow,service_matter,1,7.37,2023,0
UP,Lucknow,service_matter,0,9.46,2023,0
UP,Lucknow,service_matter,0,7.82,2023,0
UP,Lucknow,service_matter,0,6.16,2023,0
UP,Lucknow,service_matter,0,8.43,2023,0
UP,Lucknow,service_matter,1,2.67,2023,0
UP,Lucknow,service_matter,1,5.39,2023,0
UP,Lucknow,service_matter,0,8.21,2023,0
UP,Lucknow,service_matter,0,9.08,2023,0
UP,Lucknow,service_matter,0,3.99,2023,0
UP,Lucknow,service_matter,0,3.55,2023,0
UP,Lucknow,service_matter,0,6.64,2023,0
UP,Lucknow,service_matter,0,9.47,2023,0
UP,Lucknow,service_matter,1,5.62,2023,0
UP,Lucknow,service_matter,0,4.64,2023,0
UP,Lucknow,service_matter,0,9.89,2023,0
UP,Lucknow,service_matter,0,5.93,2023,0
UP,Lucknow,service_matter,0,9.21,2023,0
UP,Lucknow,service_matter,1,4.5,2023,0
UP,Lucknow,service_matter,1,9.27,2023,0
UP,Lucknow,service_matter,1,3.41,2023,0
UP,Lucknow,service_matter,0,3.25,2023,0
UP,Lucknow,service_matter,1,6.15,2023,0
UP,Lucknow,service_matter,1,6.12,2023,0
UP,Lucknow,service_matter,1,6.72,2023,0
UP,Lucknow,service_matter,1,7.77,2023,0
UP,Lucknow,service_matter,0,5.77,2023,0
UP,Lucknow,service_matter,0,8.48,2023,0
UP,Lucknow,service_matter,1,2.23,2023,0
UP,Lucknow,service_matter,1,9.71,2023,0
UP,Lucknow,constitutional,1,4.8,2023,0
UP,Lucknow,constitutional,1,4.05,2023,0
UP,Lucknow,constitutional,1,2.37,2023,0
UP,Lucknow,constitutional,1,8.42,2023,0
UP,Lucknow,constitutional,0,3.89,2023,0
UP,Lucknow,constitutional,1,4.42,2023,0
UP,Lucknow,constitutional,0,3.57,2023,0
UP,Lucknow,constitutional,1,9.81,2023,0
UP,Lucknow,constitutional,0,2.98,2023,0
UP,Lucknow,constitutional,0,8.25,2023,0
UP,Lucknow,constitutional,0,5.07,2023,0
UP,Lucknow,constitutional,0,6.21,2023,0
UP,Lucknow,constitutional,0,6.85,2023,0
UP,Lucknow,constitutional,1,2.48,2023,0
UP,Lucknow,constitutional,0,6.62,2023,0
UP,Lucknow,constitutional,1,8.09,2023,0
UP,Lucknow,constitutional,0,9.44,2023,0
UP,Lucknow,constitutional,1,6.82,2023,0
UP,Lucknow,constitutional,0,9.33,2023,0
UP,Lucknow,constitutional,1,6.49,2023,0
UP,Lucknow,constitutional,0,6.68,2023,0
UP,Lucknow,constitutional,1,2.28,2023,0
UP,Lucknow,constitutional,1,2.54,2023,0
UP,Lucknow,constitutional,1,3.84,2023,0
UP,Lucknow,constitutional,0,7.6,2023,0
UP,Lucknow,constitutional,0,8.96,2023,0
UP,Lucknow,constitutional,1,6.08,2023,0
UP,Lucknow,constitutional,1,5.17,2023,0
UP,Lucknow,constitutional,0,2.16,2023,0
UP,Lucknow,constitutional,1,3.21,2023,0
UP,Lucknow,constitutional,0,7.43,2023,0
UP,Lucknow,constitutional,1,4.22,2023,0
UP,Lucknow,constitutional,1,3.23,2023,0
UP,Lucknow,constitutional,1,7.72,2023,0
UP,Lucknow,constitutional,1,6.37,2023,0
UP,Lucknow,constitutional,0,4.03,2023,0
UP,Lucknow,constitutional,1,8.73,2023,0
UP,Lucknow,constitutional,1,7.75,2023,0
UP,Lucknow,constitutional,1,4.18,2023,0
UP,Lucknow,constitutional,0,7.2,2023,0
UP,Lucknow,constitutional,1,7.61,2023,0
UP,Lucknow,constitutional,1,4.65,2023,0
UP,Lucknow,constitutional,0,5.17,2023,0
UP,Lucknow,constitutional,1,3.13,2023,0
UP,Lucknow,constitutional,0,6.2,2023,0
UP,Lucknow,constitutional,1,9.37,2023,0
UP,Lucknow,constitutional,0,4.95,2023,0
UP,Lucknow,constitutional,1,9.37,2023,0
UP,Lucknow,constitutional,0,4.24,2023,0
UP,Lucknow,constitutional,0,2.36,2023,0
UP,Agra,land_acquisition,1,11.21,2023,0
UP,Agra,land_acquisition,0,10.13,2023,0
UP,Agra,land_acquisition,1,20.25,2023,0
UP,Agra,land_acquisition,0,22.8,2023,0
UP,Agra,land_acquisition,0,17.68,2023,0
UP,Agra,land_acquisition,1,21.99,2023,0
UP,Agra,land_acquisition,1,24.54,2023,0
UP,Agra,land_acquisition,1,14.19,2023,0
UP,Agra,land_acquisition,0,24.65,2023,0
UP,Agra,land_acquisition,0,20.59,2023,0
UP,Agra,land_acquisition,0,10.1,2023,0
UP,Agra,land_acquisition,0,18.82,2023,0
UP,Agra,land_acquisition,0,11.94,2023,0
UP,Agra,land_acquisition,1,5.95,2023,0
UP,Agra,land_acquisition,0,5.47,2023,0
UP,Agra,land_acquisition,1,22.22,2023,0
UP,Agra,land_acquisition,1,14.5,2023,0
UP,Agra,land_acquisition,0,10.61,2023,0
UP,Agra,land_acquisition,1,5.76,2023,0
UP,Agra,land_acquisition,1,12.75,2023,0
UP,Agra,land_acquisition,1,8.78,2023,0
UP,Agra,land_acquisition,0,11.99,2023,0
UP,Agra,land_acquisition,0,9.12,2023,0
UP,Agra,land_acquisition,0,5.24,2023,0
UP,Agra,land_acquisition,1,19.4,2023,0
UP,Agra,land_acquisition,0,19.78,2023,0
UP,Agra,land_acquisition,1,23.09,2023,0
UP,Agra,land_acquisition,0,13.06,2023,0
UP,Agra,land_acquisition,0,21.91,2023,0
UP,Agra,land_acquisition,1,6.66,2023,0
UP,Agra,land_acquisition,0,13.44,2023,0
UP,Agra,land_acquisition,0,21.47,2023,0
UP,Agra,land_acquisition,1,17.19,2023,0
UP,Agra,land_acquisition,1,14.59,2023,0
UP,Agra,land_acquisition,1,15.66,2023,0
UP,Agra,land_acquisition,0,18.98,2023,0
UP,Agra,land_acquisition,0,13.11,2023,0
UP,Agra,land_acquisition,1,20.2,2023,0
UP,Agra,land_acquisition,0,12.95,2023,0
UP,Agra,land_acquisition,1,14.46,2023,0
UP,Agra,land_acquisition,1,14.77,2023,0
UP,Agra,land_acquisition,0,19.43,2023,0
UP,Agra,land_acquisition,1,10.13,2023,0
UP,Agra,land_acquisition,1,14.54,2023,0
UP,Agra,land_acquisition,1,14.15,2023,0
UP,Agra,land_acquisition,0,12.97,2023,0
UP,Agra,land_acquisition,1,17.85,2023,0
UP,Agra,land_acquisition,1,20.7,2023,0
UP,Agra,land_acquisition,0,23.89,2023,0
UP,Agra,land_acquisition,1,11.19,2023,0
UP,Agra,property_dispute,0,22.3,2023,0
UP,Agra,property_dispute,1,9.17,2023,0
UP,Agra,property_dispute,1,14.58,2023,0
UP,Agra,property_dispute,0,14.78,2023,0
UP,Agra,property_dispute,1,17.65,2023,0
UP,Agra,property_dispute,0,13.63,2023,0
UP,Agra,property_dispute,1,20.81,2023,0
UP,Agra,property_dispute,1,14.1,2023,0
